,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,warning,weak_rank_loss,xmax,xmin
29,111,Linear,0.04833508877898712,5120,5120,1.0,6.70392638501148,8.949479851865911,-1.0544002647922537,True,21.64,LAYER_TYPE.DENSE,9.101121425488609,3.76,1.335,gpt_neox.layers.7.attention.dense,0,5744.0,5120,24,5120,1,1.1643090978063295,21.64,265.5,success,4.65234375,under-trained,4,21.640625,9.3046875
30,114,Linear,0.010654572956813158,5120,20480,4.0,2.954456752524444,7.853546172237829,-1.0760990507292896,True,455.0,LAYER_TYPE.DENSE,7.965843124369531,4.555,2.658,gpt_neox.layers.7.mlp.dense_h_to_4h,0,35780.0,5120,909,5120,1,0.0648252385139621,455.0,78.6,success,21.328125,,0,455.0,9.828125
31,115,Linear,0.009988815131191375,5120,20480,4.0,3.26313329095708,6.312760790415992,-1.0865466143286029,True,86.0,LAYER_TYPE.DENSE,6.983505813919777,4.355,1.935,gpt_neox.layers.7.mlp.dense_4h_to_h,0,22640.0,5120,885,5120,1,0.07607439335949345,86.0,263.2,success,9.2734375,,0,86.0,6.48828125
32,124,Linear,0.00734972656646149,5120,15360,3.0,3.255127697720659,8.150534586870869,-1.0680624633452023,True,319.5,LAYER_TYPE.DENSE,8.329253871461539,4.42,2.504,gpt_neox.layers.8.attention.query_key_value,0,26400.0,5120,228,5120,1,0.1493494802472305,319.5,82.6,success,17.875,,0,319.5,16.3125
33,125,Linear,0.04445958544542761,5120,5120,1.0,3.8832479075404773,5.058840535799802,-1.0552039235306625,True,20.08,LAYER_TYPE.DENSE,5.9188564259394365,3.766,1.303,gpt_neox.layers.8.attention.dense,0,5840.0,5120,273,5120,1,0.17450210171532107,20.08,290.8,success,4.48046875,,4,20.078125,4.28515625
34,128,Linear,0.012674026497485225,5120,20480,4.0,2.923050496282177,7.810025544753942,-1.0760990507292896,True,470.2,LAYER_TYPE.DENSE,7.913424731286323,4.555,2.672,gpt_neox.layers.8.mlp.dense_h_to_4h,0,35840.0,5120,956,5120,1,0.06219589792648654,470.2,76.2,success,21.6875,,0,470.25,9.5625
35,129,Linear,0.013682774266668196,5120,20480,4.0,3.3736949718668967,6.190598488415917,-1.0881539318054205,True,68.44,LAYER_TYPE.DENSE,7.043341974311285,4.363,1.835,gpt_neox.layers.8.mlp.dense_4h_to_h,0,23090.0,5120,756,5120,1,0.08633045147076292,68.44,337.2,success,8.2734375,,0,68.4375,7.203125
36,138,Linear,0.008477282039862588,5120,15360,3.0,3.2252808409782796,8.47266158421052,-1.0680624633452023,True,422.8,LAYER_TYPE.DENSE,8.578146626413467,4.42,2.627,gpt_neox.layers.9.attention.query_key_value,0,26340.0,5120,376,5120,1,0.11476009691388164,422.8,62.28,success,20.5625,,0,422.75,12.4140625
37,139,Linear,0.04471331758459601,5120,5120,1.0,4.122879076857954,5.0368376222161135,-1.0576148997458887,True,16.66,LAYER_TYPE.DENSE,6.104665078700044,3.78,1.222,gpt_neox.layers.9.attention.dense,0,6028.0,5120,204,5120,1,0.21864526880759846,16.66,362.0,success,4.08203125,,5,16.65625,4.828125
38,142,Linear,0.015226540742783068,5120,20480,4.0,2.8971618322860264,7.735195751435543,-1.0752953919908808,True,467.8,LAYER_TYPE.DENSE,7.849032597537123,4.555,2.67,gpt_neox.layers.9.mlp.dense_h_to_4h,0,36000.0,5120,932,5120,1,0.062143602023108674,467.8,76.94,success,21.625,,0,467.75,9.7421875
